week,day_number,weekday,month,media_outlet,tier,correspondent_1,correspondent_2,header,theme,theme_2,keyword,juncture,official_actor,official_actor2,official_actor3,unofficial_actor,unofficial_actor2,unofficial_actor3,state,state_2,tendency,printed,front_page,date,date_object,media_month,media_year,tendency_month,tendency_year,theme_month,theme_year,month_count,total_count,tendency_year_percentage,theme_year_percentage,tendency_month_percentage,theme_month_percentage,media_tendency
1,1,Friday,January,La Opinión,3,Gardenia Mendoza Aguilar,False,Neva a 10 bajo cero y… ¡quieren cruzar la frontera!,Social/Tourism,False,Heladas,Coyuntura,INM,False,False,Fronteras Compasivas,Coalición de Derechos Humanos de Tucson,False,Varios,False,Informational,True,True,1-January-2016,2016-01-01,53,688,159,1231,90,1446,784,7815,0.15751759436980167,0.18502879078694814,0.2028061224489796,0.11479591836734696,101
1,1,Friday,January,Wall Street Journal,4,Anthony Richard Harrup,False,"Mexican E-Commerce Grows, but Requires Some Coaxing",Economics,False,Comercio,Coyuntura,False,False,False,Amazon,Linio,Liverpool,False,False,Balanced,False,False,1-January-2016,2016-01-01,49,459,146,1708,110,1525,784,7815,0.218554062699936,0.19513755598208574,0.1862244897959184,0.14030612244897958,125
1,1,Friday,January,Univision,4,False,False,México estrena número nacional para emergencias: el 911,President,Security,Pacto Seguridad,Crisis 2014,IFT,False,False,Cruz Roja,False,False,False,False,Positive,False,False,1-January-2016,2016-01-01,103,1094,268,2054,12,660,784,7815,0.2628278950735765,0.08445297504798464,0.34183673469387754,0.015306122448979591,226
1,2,Saturday,January,San Diego Union Tribune,2,False,False,Suspicious fire destroys vehicles at U.S. Consulate in Tijuana,Social/Tourism,False,Accidentes,Coyuntura,Consulado de EUA en Tijuana,Preeti Shah,PGR,False,False,False,Baja California,False,Informational,False,False,2-January-2016,2016-01-02,16,119,159,1231,90,1446,784,7815,0.15751759436980167,0.18502879078694814,0.2028061224489796,0.11479591836734696,17
1,2,Saturday,January,Fox News,4,False,False,FBI investigating fire that destroyed cars outside US consulate in Tijuana,Social/Tourism,False,Accidentes,Coyuntura,Consulado de EUA en Tijuana,FBI,Preeti Shah,San Diego Union Tribune,False,False,Baja California,False,Informational,False,False,2-January-2016,2016-01-02,31,293,159,1231,90,1446,784,7815,0.15751759436980167,0.18502879078694814,0.2028061224489796,0.11479591836734696,60
1,2,Saturday,January,Washington Post,4,False,False,3 charts that challenge the conventional wisdom of 2015,Politics,Social/Tourism,Migración,Coyuntura,Inegi,Oficina del Censo EUA,Presidente Obama,Pew Center,False,False,False,False,Negative,False,False,2-January-2016,2016-01-02,24,255,211,2822,54,1813,784,7815,0.3611004478566859,0.23198976327575174,0.2691326530612245,0.06887755102040816,97
1,2,Saturday,January,ABC News,4,False,False,Why 'Affluenza' Teen Ethan Couch Could Be in Mexico for Months or Back in Texas Within Days,Politics,False,Cooperación,Coyuntura,Servicio de Alguaciles,False,False,Fernando Benítez,Ethan Couch,Tonya Couch,Jalisco,Distrito Federal,Informational,False,False,2-January-2016,2016-01-02,6,56,159,1231,54,1813,784,7815,0.15751759436980167,0.23198976327575174,0.2028061224489796,0.06887755102040816,9
1,2,Saturday,January,CNN,4,False,False,"Asesinan a alcaldesa de Temixco, Morelos, horas después de asumir el cargo",Security,Politics,Amenazas del Narco,Coyuntura,Gisela Mota,Graco Ramírez,False,La Unión de Morelos,False,False,Morelos,False,Negative,False,False,2-January-2016,2016-01-02,90,477,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,160
1,2,Saturday,January,Univision,4,False,False,Alcaldesa mexicana asesinada,Security,Politics,Amenazas del Narco,Coyuntura,Gisela Mota,Graco Ramírez,Javier Pérez,Formato 21,Reforma,False,Morelos,False,Negative,False,False,2-January-2016,2016-01-02,103,1094,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,484
1,2,Saturday,January,CBS News,3,False,False,"""Affluenza"" teen Ethan Couch hires high-profile Mexican lawyer ",Politics,False,Cooperación,Coyuntura,Javier López,Servicio de Alguaciles EUA,Jean Boyd,Tonya Couch,Ethan Couch,Fernando Benítez,Jalisco,False,Informational,False,False,2-January-2016,2016-01-02,17,71,159,1231,54,1813,784,7815,0.15751759436980167,0.23198976327575174,0.2028061224489796,0.06887755102040816,16
1,2,Saturday,January,Univision,4,False,False,Deportar a Couch “violaría sus derechos”,Security,False,Cooperación,Coyuntura,False,False,False,Ethan Couch,Fernando Benítez,Tonya Couch,Jalisco,False,Informational,False,False,2-January-2016,2016-01-02,103,1094,159,1231,518,2371,784,7815,0.15751759436980167,0.3033909149072297,0.2028061224489796,0.6607142857142857,159
1,3,Sunday,January,CNN,4,False,False,Mexican mayor slain one day after taking office,Security,Politics,Amenazas del narco,Coyuntura,Gisela Mota,Javier Pérez,False,False,False,False,Morelos,False,Negative,False,False,3-January-2016,2016-01-03,90,477,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,160
1,3,Sunday,January,USA Today,3,False,False,Mexico mayor slain one day after inauguration,Security,Politics,Amenazas del narco,Coyuntura,Gisela Mota,Graco Ramírez,Javier Pérez,Ramón Castro,False,False,Morelos,False,Negative,False,False,3-January-2016,2016-01-03,13,91,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,23
1,3,Sunday,January,CNN,4,False,False,Caught in 'never-ending' violence,Security,False,Hechos de violencia,Coyuntura,False,False,False,Tom King,False,False,Nuevo León,False,Negative,False,False,3-January-2016,2016-01-03,90,477,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,160
1,3,Sunday,January,Washington Post,4,False,False,CONSUMERS WON'T KNOW MEAT ORIGIN AFTER US ENDS LABELING LAW,Economics,False,Comercio,Coyuntura,OMC,Congreso EUA,México,Sindicato Nacional de Granjeros EUA,False,False,False,False,Positive,False,False,3-January-2016,2016-01-03,24,255,268,2054,110,1525,784,7815,0.2628278950735765,0.19513755598208574,0.34183673469387754,0.14030612244897958,52
1,3,Sunday,January,The Daily Beast,3,False,False,"Forget Margaritas, It’s Time For Mexican Wine",Social/Tourism,False,Cultura,Coyuntura,México,False,False,Felipe Calderón,Marie Elena Martínez,Chuck Wagner,Distrito Federal,Baja California,Positive,False,False,3-January-2016,2016-01-03,12,82,268,2054,90,1446,784,7815,0.2628278950735765,0.18502879078694814,0.34183673469387754,0.11479591836734696,9
1,4,Monday,January,Bloomberg,Agencia,Benjamin Solomon Bain,False,Mexico Growth Beats Brazil Slowdown as Yield Gap Keeps Widening,Economics,False,Situación Económica,Coyuntura,Luis Videgaray,China,Brasil,BBVA,Ociel Hernández,Simón Nocera,False,False,Positive,False,False,4-January-2016,2016-01-04,64,711,268,2054,110,1525,784,7815,0.2628278950735765,0.19513755598208574,0.34183673469387754,0.14030612244897958,251
1,4,Monday,January,Bloomberg,Agencia,False,False,"Hyundai Motor, Kia Forecast Slowest Sales Growth in 10 Years",Economics,False,Industria automotriz,Coyuntura,México,Corea del Sur,False,Hyundai,Kia,Chung Mong,False,False,Positive,False,False,4-January-2016,2016-01-04,64,711,268,2054,110,1525,784,7815,0.2628278950735765,0.19513755598208574,0.34183673469387754,0.14030612244897958,251
1,4,Monday,January,CNN,4,False,False,"Alleged cartel kingpin 'La Barbie' to plead guilty, attorney says",Security,False,Modus operandi,Coyuntura,EUA,DEA,Panamá,Édgar Valdez,Wilmer Parker,El Chapo,Estado de México,False,Informational,False,False,4-January-2016,2016-01-04,90,477,159,1231,518,2371,784,7815,0.15751759436980167,0.3033909149072297,0.2028061224489796,0.6607142857142857,88
1,4,Monday,January,CNN,4,False,False,Narcotraficante alias 'La Barbie' se declarará culpable en EE.UU.,Security,False,Modus operandi,Coyuntura,FBI,DEA,EUA,Édgar Valdez,El Chapo,Cártel de los Beltrán Leyva,False,False,Informational,False,False,4-January-2016,2016-01-04,90,477,159,1231,518,2371,784,7815,0.15751759436980167,0.3033909149072297,0.2028061224489796,0.6607142857142857,88
1,4,Monday,January,CNN,4,False,False,Monterrey: atrapada en un ciclo de violencia interminable,Security,False,Modus operandi,Coyuntura,EUA,False,False,Tom King,False,False,Nuevo León,False,Negative,False,False,4-January-2016,2016-01-04,90,477,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,160
1,4,Monday,January,CNN,4,False,False,"Asesinato de alcaldesa pretende amedrentar a otros en la zona, dice gobernador de Morelos",Security,Politics,Amenazas del Narco,Coyuntura,Gisela Mota,Graco Ramírez,Cuauhtémoc Blanco,False,False,False,Morelos,Distrito Federal,Negative,False,False,4-January-2016,2016-01-04,90,477,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,160
1,4,Monday,January,Bloomberg,Agencia,False,False,The World's Five Richest People Lost $8.7 Billion in Monday's Selloff,Economics,False,Carlos Slim,Coyuntura,False,False,False,Carlos Slim,Bill Gates,Jeff Bezos,False,False,Informational,False,False,4-January-2016,2016-01-04,64,711,159,1231,110,1525,784,7815,0.15751759436980167,0.19513755598208574,0.2028061224489796,0.14030612244897958,119
1,4,Monday,January,El Nuevo Herald,2,False,False,México: rescatan a 16 supuestas víctimas explotación sexual,Security,False,Delitos,Coyuntura,CNS,False,False,False,False,False,Quintana Roo,False,Positive,False,False,4-January-2016,2016-01-04,2,48,268,2054,518,2371,784,7815,0.2628278950735765,0.3033909149072297,0.34183673469387754,0.6607142857142857,13
1,4,Monday,January,CNN,4,False,False,"Trump's first ad features Morocco, not Mexico",Politics,False,Elecciones EE.UU.,Coyuntura,México,EUA,Marruecos,Donald Trump,False,False,False,False,Negative,False,False,4-January-2016,2016-01-04,90,477,211,2822,54,1813,784,7815,0.3611004478566859,0.23198976327575174,0.2691326530612245,0.06887755102040816,160
1,4,Monday,January,MSNBC,3,False,False,"Trump ad fact checked for Mexican border footage, campaign says ‘no sh–’",Politics,False,Elecciones EE.UU.,Coyuntura,México,EUA,Marruecos,Donald Trump,PolitiFact,NBC News,False,False,Negative,False,False,4-January-2016,2016-01-04,4,15,211,2822,54,1813,784,7815,0.3611004478566859,0.23198976327575174,0.2691326530612245,0.06887755102040816,10
1,4,Monday,January,Fusion,2,False,False,Donald Trump’s campaign video uses footage from a border in Morocco to talk about Mexico,Politics,False,Elecciones EE.UU.,Coyuntura,México,EUA,Marruecos,Donald Trump,PolitiFact,NBC News,False,False,Negative,False,False,4-January-2016,2016-01-04,21,237,211,2822,54,1813,784,7815,0.3611004478566859,0.23198976327575174,0.2691326530612245,0.06887755102040816,86
1,4,Monday,January,Univision,4,False,False,El primer anuncio de Donald Trump usa imágenes de Marruecos como si fuera México,Politics,False,Elecciones EE.UU.,Coyuntura,México,EUA,Marruecos,Donald Trump,PolitiFact,Hope Hicks,False,False,Negative,False,False,4-January-2016,2016-01-04,103,1094,211,2822,54,1813,784,7815,0.3611004478566859,0.23198976327575174,0.2691326530612245,0.06887755102040816,484
1,4,Monday,January,Fox News,4,False,False,Trump criticized for campaign ad showing ‘southern border’ using footage of Morocco,Politics,False,Elecciones EE.UU.,Coyuntura,México,EUA,Marruecos,Donald Trump,PolitiFact,False,False,False,Negative,False,False,4-January-2016,2016-01-04,31,293,211,2822,54,1813,784,7815,0.3611004478566859,0.23198976327575174,0.2691326530612245,0.06887755102040816,102
1,4,Monday,January,NPR,3,False,False,Natalia Lafourcade Explains The Roots Of 'Hasta La Raíz',Social/Tourism,False,Cultura,Coyuntura,False,False,False,Natalia LaFourcade,False,False,False,False,Informational,False,False,4-January-2016,2016-01-04,12,76,159,1231,90,1446,784,7815,0.15751759436980167,0.18502879078694814,0.2028061224489796,0.11479591836734696,14
1,4,Monday,January,Univision,4,False,False,Difunden las primeras imágenes del filme sobre la fuga de El Chapo,Security,False,Fuga Chapo,Coyuntura,Segob,False,False,El Chapo,Axel Uriegas,Dragon Films,Estado de México,False,Negative,False,False,4-January-2016,2016-01-04,103,1094,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,484
1,4,Monday,January,ABC News,4,False,False,What One Official Says Ethan Couch's Life Is Like in a Mexico Immigration Facility,Security,False,Cooperación,Coyuntura,INM,EUA,México,Ethan Couch,Tonya Couch,Fernando Benítez,Jalisco,False,Positive,False,False,4-January-2016,2016-01-04,6,56,268,2054,518,2371,784,7815,0.2628278950735765,0.3033909149072297,0.34183673469387754,0.6607142857142857,13
1,5,Tuesday,January,Dallas Morning News,3,Alfredo Corchado,False,Corruption poses huge challenge for Mexican president,President,Politics,Críticas,Crisis 2014,Presidente Peña Nieto,Francisco,False,Andrew Selee,Maureen Meyer,Alejandro Hope,False,False,Negative,True,True,5-January-2016,2016-01-05,20,129,211,2822,12,660,784,7815,0.3611004478566859,0.08445297504798464,0.2691326530612245,0.015306122448979591,34
1,5,Tuesday,January,Bloomberg,Agencia,Nechoma Nacha Cattan,False,The Mexico Car Market Is So Hot Even Volkswagen Posts Sales Gain,Economics,False,Industria automotriz,Coyuntura,México,False,False,Volkswagen,AMDA,Gabriel Lozano,False,False,Positive,False,False,5-January-2016,2016-01-05,64,711,268,2054,110,1525,784,7815,0.2628278950735765,0.19513755598208574,0.34183673469387754,0.14030612244897958,251
1,5,Tuesday,January,TIME,4,False,False,Here’s What’s Wrong With Donald Trump’s Campaign Ad,Politics,False,Elecciones EE.UU.,Coyuntura,False,False,False,Donald Trump,Corey Lewandowski,False,False,False,Negative,False,False,5-January-2016,2016-01-05,13,90,211,2822,54,1813,784,7815,0.3611004478566859,0.23198976327575174,0.2691326530612245,0.06887755102040816,30
1,5,Tuesday,January,MSNBC,3,False,False,Trump takes a different tack as protesters punctuate event,Politics,False,Elecciones EE.UU.,Coyuntura,Presidente Obama,John Kerry,False,Donald Trump,Hillary Clinton,Jeb Bush,False,False,Negative,False,False,5-January-2016,2016-01-05,4,15,211,2822,54,1813,784,7815,0.3611004478566859,0.23198976327575174,0.2691326530612245,0.06887755102040816,10
1,5,Tuesday,January,Dallas Morning News,3,False,False,Ethan Couch's mother to appear in Los Angeles court for extradition hearing today,Security,False,Cooperación,Coyuntura,EUA,False,False,Ethan Couch,Tonya Couch,Fernando Benítez,Distrito Federal,False,Informational,False,False,5-January-2016,2016-01-05,20,129,159,1231,518,2371,784,7815,0.15751759436980167,0.3033909149072297,0.2028061224489796,0.6607142857142857,31
1,5,Tuesday,January,CBS News,3,False,False,Victim's father assails affluenza teen's legal fight,Security,False,Cooperación,Coyuntura,INM,False,False,Ethan Couch,Fernando Benítez,Kevin McConnell,Distrito Federal,False,Informational,False,False,5-January-2016,2016-01-05,17,71,159,1231,518,2371,784,7815,0.15751759436980167,0.3033909149072297,0.2028061224489796,0.6607142857142857,16
1,5,Tuesday,January,Fox News,4,False,False,This year will feature plenty of international intrigue for MLB,Social/Tourism,False,Deportes,Coyuntura,EUA,Cuba,False,False,False,False,False,False,Positive,False,False,5-January-2016,2016-01-05,31,293,268,2054,90,1446,784,7815,0.2628278950735765,0.18502879078694814,0.34183673469387754,0.11479591836734696,73
1,5,Tuesday,January,Dallas Morning News,3,False,False,"Texas-born drug cartel leader, La Barbie, set to plead to guilty in U.S. courtroom ",Security,False,Cooperación,Coyuntura,William Duffey,False,False,Édgar Valdez,Kent Schaffer,Juan García,False,False,Positive,False,False,5-January-2016,2016-01-05,20,129,268,2054,518,2371,784,7815,0.2628278950735765,0.3033909149072297,0.34183673469387754,0.6607142857142857,40
1,5,Tuesday,January,Forbes,3,False,False,"Mexico Rejects The NY Times Criticism Of President's ""Stubborn"" Resistance To Accountability",President,Politics,Tercer año,Crisis 2014,Presidente Peña Nieto,PRI,Paulo Carreño,New York Times,El Chapo,Andrew Rosenthal,Varios,False,Positive,False,False,5-January-2016,2016-01-05,20,262,268,2054,12,660,784,7815,0.2628278950735765,0.08445297504798464,0.34183673469387754,0.015306122448979591,97
1,5,Tuesday,January,Wall Street Journal,4,Laurence Illiff,False,Mexico Struggles to Clear Up 2014 Death of 43 Students,Security,False,Caso Iguala,Crisis 2014,Presidente Peña Nieto,PGR,Jesús Murillo Karam,Patricio Reyes,Sergio Aguayo,El Chapo,Varios,False,Negative,False,False,5-January-2016,2016-01-05,49,459,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,118
1,5,Tuesday,January,Christian Science Monitor,3,False,False,Why Mexico's mayors are in cartels' crosshairs,Security,Politics,Amenazas del Narco,Crisis 2014,Gisela Mota,Presidente Peña Nieto,False,Armand Peschard,Alejandro Schtulmann,Pedro de la Cruz,Varios,False,Negative,False,False,5-January-2016,2016-01-05,9,62,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,15
1,5,Tuesday,January,Univision,4,False,False,Surge vínculo entre asesinato de alcaldesa mexicana y pugna entre cárteles,Security,Politics,Amenazas del Narco,Crisis 2014,Gisela Mota,Graco Ramírez,PRD,Guerreros Unidos,Los Rojos,José Luis Abarca,Varios,False,Negative,False,False,5-January-2016,2016-01-05,103,1094,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,484
1,5,Tuesday,January,CNN,4,False,False,Alleged drug lord 'La Barbie' to plead guilty to U.S. charges,Security,False,Golpes contra el narco,Coyuntura,EUA,False,False,Édgar Valdez,Arturo Beltrán Leyva,El Chapo,Varios,False,Informational,False,False,5-January-2016,2016-01-05,90,477,159,1231,518,2371,784,7815,0.15751759436980167,0.3033909149072297,0.2028061224489796,0.6607142857142857,88
1,5,Tuesday,January,NBC News,3,False,False,Affluenza' Teen's Mexican Lawyer Hints at Human Rights Issues,Security,False,Cooperación,Coyuntura,EUA,False,False,Ethan Couch,Fernando Benítez,American Psychiatric Association,Varios,False,Informational,False,False,5-January-2016,2016-01-05,22,98,159,1231,518,2371,784,7815,0.15751759436980167,0.3033909149072297,0.2028061224489796,0.6607142857142857,22
1,5,Tuesday,January,CBS News,3,False,False,Mexican mayor's killers start revealing drug war secrets,Security,Politics,Amenazas del Narco,Crisis 2014,Gisela Mota,Graco Ramírez,False,Guerreros Unidos,Los Rojos,False,Varios,False,Negative,False,False,5-January-2016,2016-01-05,17,71,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,19
1,5,Tuesday,January,Huffington Post,3,False,False,Involucran a Cuauhtémoc Blanco con el crimen organizado,Security,False,Corrupción,Coyuntura,Cuauhtémoc Blanco,Graco Ramírez,False,Federico Figueroa,Guerreros Unidos,False,Morelos,Guerrero,Negative,False,False,5-January-2016,2016-01-05,40,880,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,344
1,5,Tuesday,January,CNN,4,False,False,Affluenza' teen's mother set to be extradited to Texas,Security,False,Cooperación,Coyuntura,México,EUA,False,Ethan Couch,Tonya Couch,Fernando Benítez,Distrito Federal,False,Informational,False,False,5-January-2016,2016-01-05,90,477,159,1231,518,2371,784,7815,0.15751759436980167,0.3033909149072297,0.2028061224489796,0.6607142857142857,88
1,5,Tuesday,January,Global Post,2,False,False,Los Rojos gang is suspected of murdering a Mexican mayor a day after she took office,Security,Politics,Amenazas del Narco,Coyuntura,Gisela Mota,Graco Ramírez,Congreso,Los Rojos,Guerreros Unidos,False,Morelos,False,Negative,False,False,5-January-2016,2016-01-05,5,20,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,12
1,5,Tuesday,January,Univision,4,False,False,Abogado asegura que La Barbie se declarará culpable de narcotráfico en Estados Unidos,Security,False,Golpes contra el narco,Coyuntura,México,FBI,DEA,Édgar Valdez,Cártel de los Beltrán Leyva,False,False,False,Positive,False,False,5-January-2016,2016-01-05,103,1094,268,2054,518,2371,784,7815,0.2628278950735765,0.3033909149072297,0.34183673469387754,0.6607142857142857,226
1,5,Tuesday,January,Fusion,2,False,False,Mexico City proposes futuristic floating gondolas to combat traffic,Politics,False,D.F.,Coyuntura,False,False,False,"Ministerio de la ciencia, la innovación y la tecnología de la Ciudad de México",Luis Rodolfo Zamorano,False,Distrito Federal,False,Informational,False,False,5-January-2016,2016-01-05,21,237,159,1231,54,1813,784,7815,0.15751759436980167,0.23198976327575174,0.2028061224489796,0.06887755102040816,49
1,5,Tuesday,January,New York Times,4,False,False,1941: Mexico Reports New Nazi Plot,Politics,Social/Tourism,Cultura,Coyuntura,México,False,False,Franklin Roosevelt,Manuel Ávila Camacho,False,Distrito Federal,Nuevo León,Informational,False,False,5-January-2016,2016-01-05,38,355,159,1231,54,1813,784,7815,0.15751759436980167,0.23198976327575174,0.2028061224489796,0.06887755102040816,62
1,5,Tuesday,January,Fusion,2,False,False,Pope Francis wonders if Mexicans will greet him with tequila,Politics,Social/Tourism,Visita Papa,Coyuntura,México,Francisco,Presidente Peña Nieto,False,False,False,Chiapas,Distrito Federal,Informational,False,False,5-January-2016,2016-01-05,21,237,159,1231,54,1813,784,7815,0.15751759436980167,0.23198976327575174,0.2028061224489796,0.06887755102040816,49
1,5,Tuesday,January,Fox News,4,False,False,Pope asks Mexican tourist in Rome to get the tequila ready for his February visit,Politics,Social/Tourism,Visita Papa,Coyuntura,Francisco,México,False,False,False,False,Varios,False,Informational,False,False,5-January-2016,2016-01-05,31,293,159,1231,54,1813,784,7815,0.15751759436980167,0.23198976327575174,0.2028061224489796,0.06887755102040816,60
1,6,Wednesday,January,TIME,4,False,False,Psst: Illegal Immigration Is Actually Declining,Politics,Social/Tourism,Migración,Coyuntura,Ted Cruz,False,False,Donald Trump,Pew Center ,False,False,False,Informational,False,False,6-January-2016,2016-01-06,13,90,159,1231,54,1813,784,7815,0.15751759436980167,0.23198976327575174,0.2028061224489796,0.06887755102040816,17
1,6,Wednesday,January,Univision,4,False,False,El alto índice de asesinatos hace descender la esperanza de vida de los mexicanos,Security,False,Cifras,Coyuntura,EUA,Honduras,Colombia,Health Affairs,Hiram Beltrán,Felipe Calderón,Hidalgo,Morelos,Negative,False,False,6-January-2016,2016-01-06,103,1094,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,484
1,6,Wednesday,January,NPR,3,False,False,Mi Familia In Movies: Films Mexican-American Millennials Grew Up On,Social/Tourism,False,Cultura,Coyuntura,EUA,False,False,Yolanda Saldívar,Cheech Marin,Gregory Nava,Baja California,False,Informational,False,False,6-January-2016,2016-01-06,12,76,159,1231,90,1446,784,7815,0.15751759436980167,0.18502879078694814,0.2028061224489796,0.11479591836734696,14
1,6,Wednesday,January,Univision,4,False,False,"Otra mujer asumirá el cargo de Gisela Mota, la alcaldesa de Temixco asesinada",Security,Politics,Amenazas del narco,Coyuntura,Gisela Mota,Gerardo Hurtado,False,Irma Camacho,False,False,Morelos,False,Balanced,False,False,6-January-2016,2016-01-06,103,1094,146,1708,518,2371,784,7815,0.218554062699936,0.3033909149072297,0.1862244897959184,0.6607142857142857,225
1,6,Wednesday,January,Newsweek,3,False,False,SODA TAX IN MEXICO CAUSES SERIOUS SALES DIP IN SUGARY DRINKS,Economics,Politics,Reforma fiscal,Implementación,Arantxa Colchero,False,False,Universidad de Illinois,False,False,False,False,Positive,False,False,6-January-2016,2016-01-06,9,38,268,2054,110,1525,784,7815,0.2628278950735765,0.19513755598208574,0.34183673469387754,0.14030612244897958,8
1,6,Wednesday,January,CNN,4,False,False,Alleged serial killer arrested in Mexico,Security,False,Delitos,Coyuntura,PGJ,False,False,Andrés Castillo,False,False,Chihuahua,False,Positive,False,False,6-January-2016,2016-01-06,90,477,268,2054,518,2371,784,7815,0.2628278950735765,0.3033909149072297,0.34183673469387754,0.6607142857142857,127
1,6,Wednesday,January,Newsweek,3,False,False,MEXICO’S DRUG WAR HAS DECREASED LIFE EXPECTANCY FOR MEN,Security,Social/Tourism,Salud,Coyuntura,False,False,False,Health Affairs,False,False,Varios,False,Negative,False,False,6-January-2016,2016-01-06,9,38,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,19
1,6,Wednesday,January,Univision,4,False,False,"""La Barbie"" se declara culpable en Atlanta",Security,False,Cooperación,Coyuntura,Corte Georgia,False,False,Édgar Valdez,Arturo Beltrán Leyva,William Park,False,False,Positive,False,False,6-January-2016,2016-01-06,103,1094,268,2054,518,2371,784,7815,0.2628278950735765,0.3033909149072297,0.34183673469387754,0.6607142857142857,226
1,6,Wednesday,January,Bloomberg,Agencia,False,False,"Latin America to Stagnate on Venezuela, Brazil, World Bank Says",Economics,False,Situación económica,Coyuntura,BM,México,AL,False,False,False,False,False,Balanced,False,False,6-January-2016,2016-01-06,64,711,146,1708,110,1525,784,7815,0.218554062699936,0.19513755598208574,0.1862244897959184,0.14030612244897958,158
1,6,Wednesday,January,Bloomberg,Agencia,Adam Williams,False,Canada's Renaissance Oil Eyes Onshore Joint Venture With Pemex,Economics,False,Industria petrolera,Implementación,Pemex,False,False,Renaissance,Craig Steinke,False,False,False,Positive,False,False,6-January-2016,2016-01-06,64,711,268,2054,110,1525,784,7815,0.2628278950735765,0.19513755598208574,0.34183673469387754,0.14030612244897958,251
1,6,Wednesday,January,Wall Street Journal,4,Amy Guthrie,False,Mexican Peso Hits New Low Versus Dollar,Economics,False,Peso,Coyuntura,Banxico,Corea del Norte,China,Win Thin,Brown Brothers Harriman,América Móvil,False,False,Negative,False,False,6-January-2016,2016-01-06,49,459,211,2822,110,1525,784,7815,0.3611004478566859,0.19513755598208574,0.2691326530612245,0.14030612244897958,118
1,6,Wednesday,January,Univision,4,False,False,El dólar vuelve a tocar un máximo histórico con respecto al peso mexicano,Economics,False,Peso,Coyuntura,Banxico,Corea del Norte,False,Milenio,El Universal,El País,False,False,Negative,False,False,6-January-2016,2016-01-06,103,1094,211,2822,110,1525,784,7815,0.3611004478566859,0.19513755598208574,0.2691326530612245,0.14030612244897958,484
1,6,Wednesday,January,La Opinión,3,Gardenia Mendoza Aguilar,False,¿Por qué no quieren el Mando Único de policía en México?,Security,Politics,Amenazas del Narco,Coyuntura,Graco Ramírez,Gisela Mota,Presidente Peña Nieto,False,False,False,Morelos,False,Negative,False,False,6-January-2016,2016-01-06,53,688,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,296
1,6,Wednesday,January,Dallas Morning News,3,False,False,Local real estate agent helps feds break up Dallas cell of violent new Mexican drug cartel,Security,False,Cooperación,Coyuntura,Dallas,Atlanta,False,Cártel Jalisco Nueva Generación,Nicolás Salinas,Óscar Soto,False,False,Balanced,False,False,6-January-2016,2016-01-06,20,129,146,1708,518,2371,784,7815,0.218554062699936,0.3033909149072297,0.1862244897959184,0.6607142857142857,24
1,6,Wednesday,January,Huffington Post,3,False,False,Accountability and Human Rights Needed in U.S. Approach to Central America,Security,False,Cooperación,Coyuntura,Presidente Obama,CA,México,False,False,False,False,False,Negative,False,False,6-January-2016,2016-01-06,40,880,211,2822,518,2371,784,7815,0.3611004478566859,0.3033909149072297,0.2691326530612245,0.6607142857142857,344
1,6,Wednesday,January,La Opinión,3,Gardenia Mendoza Aguilar,False,Cómo México le rompe el corazón a un ‘dreamer’,Politics,Social/Tourism,Migración,Coyuntura,False,False,False,Karen Ragazzo,Gutiérrez,False,Varios,False,Informational,False,False,6-January-2016,2016-01-06,53,688,159,1231,54,1813,784,7815,0.15751759436980167,0.23198976327575174,0.2028061224489796,0.06887755102040816,101
